frame_number,landmark,x,y,z
4126,RIGHT_WRIST,0.2738,0.1217,-0.0378
4126,LEFT_PINKY,0.4504,0.3859,-0.4099
4126,RIGHT_PINKY,0.2733,0.1021,-0.0773
4126,LEFT_INDEX,0.4436,0.3739,-0.4238
4126,RIGHT_INDEX,0.2783,0.1008,-0.0735
4126,LEFT_THUMB,0.4396,0.3794,-0.3702
4126,RIGHT_THUMB,0.2792,0.1088,-0.0454
4126,LEFT_HIP,0.3952,0.5589,-0.0049
4126,RIGHT_HIP,0.3308,0.5596,0.0051
4126,LEFT_KNEE,0.393,0.7239,-0.0141
4126,RIGHT_KNEE,0.3293,0.7268,-0.0225
4126,LEFT_ANKLE,0.3909,0.8873,0.1351
4126,RIGHT_ANKLE,0.3317,0.8908,0.1237
4126,LEFT_HEEL,0.3866,0.9059,0.1419
4126,RIGHT_HEEL,0.3376,0.9113,0.1282
4126,LEFT_FOOT_INDEX,0.3926,0.9517,-0.0294
4126,RIGHT_FOOT_INDEX,0.3153,0.9543,-0.038
4127,NOSE,0.3614,0.268,-0.1696
4127,LEFT_EYE_INNER,0.3679,0.2542,-0.1463
4127,LEFT_EYE,0.3716,0.2544,-0.1463
4127,LEFT_EYE_OUTER,0.3753,0.2545,-0.1463
4127,RIGHT_EYE_INNER,0.3561,0.2526,-0.1424
4127,RIGHT_EYE,0.3516,0.2518,-0.1424
4127,RIGHT_EYE_OUTER,0.3476,0.2511,-0.1424
4127,LEFT_EAR,0.38,0.2572,-0.0108
4127,RIGHT_EAR,0.3444,0.2508,0.0077
4127,MOUTH_LEFT,0.3677,0.282,-0.1194
4127,MOUTH_RIGHT,0.3534,0.2796,-0.1141
4127,LEFT_SHOULDER,0.4128,0.3383,0.0415
4127,RIGHT_SHOULDER,0.3152,0.2983,0.0576
4127,LEFT_ELBOW,0.4321,0.4383,-0.129
4127,RIGHT_ELBOW,0.2667,0.2256,-0.0143
4127,LEFT_WRIST,0.445,0.4023,-0.4059
4127,RIGHT_WRIST,0.281,0.1268,-0.0653
4127,LEFT_PINKY,0.4518,0.3922,-0.4657
4127,RIGHT_PINKY,0.2818,0.1043,-0.1084
4127,LEFT_INDEX,0.4453,0.3786,-0.4803
4127,RIGHT_INDEX,0.2886,0.104,-0.1018
4127,LEFT_THUMB,0.4405,0.3831,-0.4225
4127,RIGHT_THUMB,0.2899,0.1134,-0.072
4127,LEFT_HIP,0.3953,0.5595,-0.0061
4127,RIGHT_HIP,0.3308,0.5604,0.0063
4127,LEFT_KNEE,0.393,0.7242,-0.0141
4127,RIGHT_KNEE,0.3293,0.7271,-0.0209
4127,LEFT_ANKLE,0.3908,0.8874,0.1376
4127,RIGHT_ANKLE,0.3317,0.8909,0.127
4127,LEFT_HEEL,0.3866,0.906,0.1443
4127,RIGHT_HEEL,0.3376,0.9114,0.1314
4127,LEFT_FOOT_INDEX,0.3926,0.9517,-0.0297
4127,RIGHT_FOOT_INDEX,0.3153,0.9543,-0.0371
4128,NOSE,0.3611,0.2675,-0.1872
4128,LEFT_EYE_INNER,0.3677,0.2536,-0.1628
4128,LEFT_EYE,0.3715,0.2539,-0.1628
4128,LEFT_EYE_OUTER,0.3752,0.2541,-0.1629
4128,RIGHT_EYE_INNER,0.3558,0.252,-0.1591
4128,RIGHT_EYE,0.3514,0.2514,-0.1591
4128,RIGHT_EYE_OUTER,0.3474,0.2507,-0.159
4128,LEFT_EAR,0.38,0.2567,-0.0238
4128,RIGHT_EAR,0.3443,0.2506,-0.0053
4128,MOUTH_LEFT,0.3676,0.2818,-0.1361
4128,MOUTH_RIGHT,0.3533,0.2794,-0.131
4128,LEFT_SHOULDER,0.4129,0.3383,0.0273
4128,RIGHT_SHOULDER,0.3149,0.2995,0.0424
4128,LEFT_ELBOW,0.4328,0.4396,-0.1649
4128,RIGHT_ELBOW,0.2651,0.2265,-0.0683
4128,LEFT_WRIST,0.4462,0.4034,-0.4612
4128,RIGHT_WRIST,0.2865,0.1314,-0.1582
4128,LEFT_PINKY,0.4529,0.3945,-0.5229
4128,RIGHT_PINKY,0.2878,0.1072,-0.2058
4128,LEFT_INDEX,0.4462,0.3796,-0.5347
4128,RIGHT_INDEX,0.2951,0.1082,-0.1938
4128,LEFT_THUMB,0.4413,0.3838,-0.4766
4128,RIGHT_THUMB,0.2965,0.1185,-0.1632
4128,LEFT_HIP,0.3953,0.5605,-0.0061
4128,RIGHT_HIP,0.3304,0.5613,0.0063
4128,LEFT_KNEE,0.393,0.7248,-0.0141
4128,RIGHT_KNEE,0.3293,0.7275,-0.0194
4128,LEFT_ANKLE,0.3907,0.8874,0.1429
4128,RIGHT_ANKLE,0.3315,0.8909,0.1362
4128,LEFT_HEEL,0.3864,0.906,0.1496
4128,RIGHT_HEEL,0.3374,0.9113,0.1411
4128,LEFT_FOOT_INDEX,0.3926,0.9516,-0.0292
4128,RIGHT_FOOT_INDEX,0.3152,0.9543,-0.0312
4129,NOSE,0.3611,0.2661,-0.1966
4129,LEFT_EYE_INNER,0.3677,0.2522,-0.1712
4129,LEFT_EYE,0.3715,0.2525,-0.1712
4129,LEFT_EYE_OUTER,0.3752,0.2527,-0.1712
4129,RIGHT_EYE_INNER,0.3558,0.2508,-0.1683
4129,RIGHT_EYE,0.3514,0.2503,-0.1683
4129,RIGHT_EYE_OUTER,0.3473,0.2497,-0.1683
4129,LEFT_EAR,0.38,0.2557,-0.0282
4129,RIGHT_EAR,0.3443,0.25,-0.0136
4129,MOUTH_LEFT,0.3676,0.2807,-0.1441
4129,MOUTH_RIGHT,0.3533,0.2785,-0.1402
4129,LEFT_SHOULDER,0.413,0.3381,0.0261
4129,RIGHT_SHOULDER,0.3148,0.2998,0.0359
4129,LEFT_ELBOW,0.4355,0.4363,-0.1724
4129,RIGHT_ELBOW,0.2637,0.2265,-0.0829
4129,LEFT_WRIST,0.4475,0.4018,-0.4728
4129,RIGHT_WRIST,0.2901,0.1331,-0.1813
4129,LEFT_PINKY,0.4538,0.394,-0.5343
4129,RIGHT_PINKY,0.2917,0.109,-0.2291
4129,LEFT_INDEX,0.4466,0.3774,-0.5413
4129,RIGHT_INDEX,0.2987,0.1111,-0.2163
4129,LEFT_THUMB,0.4418,0.3818,-0.4865
4129,RIGHT_THUMB,0.2997,0.1219,-0.1856
4129,LEFT_HIP,0.395,0.5605,-0.0067
4129,RIGHT_HIP,0.33,0.5613,0.0068
4129,LEFT_KNEE,0.3928,0.7248,-0.0142
4129,RIGHT_KNEE,0.3293,0.7275,-0.0187
4129,LEFT_ANKLE,0.3906,0.8872,0.1423
4129,RIGHT_ANKLE,0.3312,0.8903,0.1373
4129,LEFT_HEEL,0.3864,0.9057,0.1487
4129,RIGHT_HEEL,0.3371,0.9104,0.1419
4129,LEFT_FOOT_INDEX,0.3924,0.951,-0.0309
4129,RIGHT_FOOT_INDEX,0.3144,0.9542,-0.0313
4130,NOSE,0.3612,0.2653,-0.2151
4130,LEFT_EYE_INNER,0.3679,0.2512,-0.189
4130,LEFT_EYE,0.3717,0.2514,-0.189
4130,LEFT_EYE_OUTER,0.3753,0.2515,-0.189
4130,RIGHT_EYE_INNER,0.3559,0.25,-0.1877
4130,RIGHT_EYE,0.3514,0.2497,-0.1877
4130,RIGHT_EYE_OUTER,0.3473,0.2491,-0.1877
4130,LEFT_EAR,0.3801,0.2547,-0.0417
4130,RIGHT_EAR,0.3442,0.2496,-0.0348
4130,MOUTH_LEFT,0.3677,0.2799,-0.1611
4130,MOUTH_RIGHT,0.3533,0.2779,-0.1595
4130,LEFT_SHOULDER,0.413,0.338,0.0135
4130,RIGHT_SHOULDER,0.3146,0.3002,0.0115
4130,LEFT_ELBOW,0.4357,0.4357,-0.1877
4130,RIGHT_ELBOW,0.263,0.2268,-0.1243
4130,LEFT_WRIST,0.4475,0.4011,-0.4924
4130,RIGHT_WRIST,0.2939,0.1363,-0.229
4130,LEFT_PINKY,0.4537,0.3933,-0.5542
4130,RIGHT_PINKY,0.2969,0.1145,-0.2774
4130,LEFT_INDEX,0.4466,0.3758,-0.5632
4130,RIGHT_INDEX,0.303,0.1173,-0.263
4130,LEFT_THUMB,0.4417,0.3818,-0.5069
4130,RIGHT_THUMB,0.3034,0.1275,-0.2325
4130,LEFT_HIP,0.3949,0.5607,-0.0065
4130,RIGHT_HIP,0.3296,0.5615,0.0067
4130,LEFT_KNEE,0.3928,0.7248,-0.0165
4130,RIGHT_KNEE,0.3291,0.7275,-0.0091
4130,LEFT_ANKLE,0.3906,0.8872,0.138
4130,RIGHT_ANKLE,0.3311,0.8901,0.1555
4130,LEFT_HEEL,0.3864,0.9057,0.1433
4130,RIGHT_HEEL,0.3369,0.9099,0.1608
4130,LEFT_FOOT_INDEX,0.3925,0.951,-0.0428
4130,RIGHT_FOOT_INDEX,0.314,0.9543,-0.0134
4131,NOSE,0.361,0.2644,-0.2368
4131,LEFT_EYE_INNER,0.3678,0.2501,-0.2109
4131,LEFT_EYE,0.3717,0.2502,-0.2109
4131,LEFT_EYE_OUTER,0.3753,0.2502,-0.211
4131,RIGHT_EYE_INNER,0.3557,0.2493,-0.2093
4131,RIGHT_EYE,0.3513,0.2489,-0.2093
4131,RIGHT_EYE_OUTER,0.3471,0.2483,-0.2093
4131,LEFT_EAR,0.3802,0.2537,-0.0609
4131,RIGHT_EAR,0.344,0.2487,-0.0528
4131,MOUTH_LEFT,0.3677,0.2783,-0.1816
4131,MOUTH_RIGHT,0.353,0.2764,-0.1796
4131,LEFT_SHOULDER,0.413,0.3374,-0.0026
4131,RIGHT_SHOULDER,0.3144,0.3002,-0.0023
4131,LEFT_ELBOW,0.4357,0.4333,-0.2086
4131,RIGHT_ELBOW,0.262,0.2295,-0.1519
4131,LEFT_WRIST,0.4465,0.3986,-0.5118
4131,RIGHT_WRIST,0.2951,0.145,-0.2733
4131,LEFT_PINKY,0.4515,0.3814,-0.5739
4131,RIGHT_PINKY,0.2994,0.1251,-0.3228
4131,LEFT_INDEX,0.4448,0.3703,-0.5811
4131,RIGHT_INDEX,0.3061,0.1283,-0.3084
4131,LEFT_THUMB,0.4473,0.3774,-0.5256
4131,RIGHT_THUMB,0.3066,0.1379,-0.2768
4131,LEFT_HIP,0.3946,0.5607,-0.0065
4131,RIGHT_HIP,0.3292,0.5615,0.0067
4131,LEFT_KNEE,0.3927,0.7249,-0.0147
4131,RIGHT_KNEE,0.3289,0.7274,-0.0034
4131,LEFT_ANKLE,0.3907,0.8873,0.1376
4131,RIGHT_ANKLE,0.3311,0.8899,0.1632
4131,LEFT_HEEL,0.3864,0.9057,0.1429
4131,RIGHT_HEEL,0.3369,0.9094,0.1684
4131,LEFT_FOOT_INDEX,0.3925,0.9509,-0.0452
4131,RIGHT_FOOT_INDEX,0.3138,0.954,-0.0091
4132,NOSE,0.361,0.2645,-0.2478
4132,LEFT_EYE_INNER,0.3678,0.2503,-0.2238
4132,LEFT_EYE,0.3716,0.2502,-0.2238
4132,LEFT_EYE_OUTER,0.3752,0.2503,-0.2238
4132,RIGHT_EYE_INNER,0.3557,0.2498,-0.2219
4132,RIGHT_EYE,0.3512,0.2495,-0.2219
4132,RIGHT_EYE_OUTER,0.347,0.2489,-0.2219
4132,LEFT_EAR,0.3802,0.2537,-0.073
4132,RIGHT_EAR,0.3437,0.2488,-0.0638
4132,MOUTH_LEFT,0.3677,0.2781,-0.1914
4132,MOUTH_RIGHT,0.353,0.2764,-0.1891
4132,LEFT_SHOULDER,0.413,0.3367,-0.0077
4132,RIGHT_SHOULDER,0.3138,0.301,-0.0147
4132,LEFT_ELBOW,0.4353,0.4353,-0.2211
4132,RIGHT_ELBOW,0.2616,0.2295,-0.1836
4132,LEFT_WRIST,0.447,0.3985,-0.5414
4132,RIGHT_WRIST,0.301,0.1486,-0.3177
4132,LEFT_PINKY,0.4523,0.3819,-0.6048
4132,RIGHT_PINKY,0.311,0.1319,-0.3684
4132,LEFT_INDEX,0.4465,0.3702,-0.613
4132,RIGHT_INDEX,0.3172,0.1358,-0.3491
4132,LEFT_THUMB,0.4469,0.3767,-0.5557
4132,RIGHT_THUMB,0.316,0.1445,-0.3192
4132,LEFT_HIP,0.3944,0.5608,-0.006
4132,RIGHT_HIP,0.329,0.5616,0.0062
4132,LEFT_KNEE,0.3927,0.7252,-0.015
4132,RIGHT_KNEE,0.3287,0.7274,-0.0033
4132,LEFT_ANKLE,0.3907,0.8875,0.1376
4132,RIGHT_ANKLE,0.3308,0.8899,0.1691
4132,LEFT_HEEL,0.3862,0.9058,0.1429
4132,RIGHT_HEEL,0.3367,0.9094,0.175
4132,LEFT_FOOT_INDEX,0.3924,0.9509,-0.0457
4132,RIGHT_FOOT_INDEX,0.3136,0.954,-0.0043
4133,NOSE,0.3609,0.2645,-0.2382
4133,LEFT_EYE_INNER,0.3676,0.2503,-0.2159
4133,LEFT_EYE,0.3715,0.2502,-0.2159
4133,LEFT_EYE_OUTER,0.3751,0.2501,-0.2159
4133,RIGHT_EYE_INNER,0.3556,0.2499,-0.2127
4133,RIGHT_EYE,0.3512,0.2496,-0.2127
4133,RIGHT_EYE_OUTER,0.3469,0.2491,-0.2127
4133,LEFT_EAR,0.3802,0.2523,-0.0696
4133,RIGHT_EAR,0.3436,0.2488,-0.0543
4133,MOUTH_LEFT,0.3677,0.2777,-0.1828
4133,MOUTH_RIGHT,0.353,0.2764,-0.1788
4133,LEFT_SHOULDER,0.4133,0.3357,-0.0001
4133,RIGHT_SHOULDER,0.3137,0.3011,-0.0024
4133,LEFT_ELBOW,0.4353,0.4377,-0.204
4133,RIGHT_ELBOW,0.2617,0.23,-0.1552
4133,LEFT_WRIST,0.4486,0.3976,-0.513
4133,RIGHT_WRIST,0.305,0.1528,-0.2773
4133,LEFT_PINKY,0.4543,0.3788,-0.5744
4133,RIGHT_PINKY,0.3171,0.1383,-0.3256
4133,LEFT_INDEX,0.4493,0.3653,-0.581
4133,RIGHT_INDEX,0.3236,0.1416,-0.3072
4133,LEFT_THUMB,0.4472,0.3746,-0.5262
4133,RIGHT_THUMB,0.3217,0.1497,-0.279
4133,LEFT_HIP,0.3938,0.5605,-0.0059
4133,RIGHT_HIP,0.3284,0.5612,0.0061
4133,LEFT_KNEE,0.3927,0.7256,-0.0179
4133,RIGHT_KNEE,0.3286,0.7274,-0.0066
4133,LEFT_ANKLE,0.3906,0.8879,0.1374
4133,RIGHT_ANKLE,0.3308,0.8897,0.16
4133,LEFT_HEEL,0.3861,0.9059,0.1428
4133,RIGHT_HEEL,0.3367,0.9092,0.1655
4133,LEFT_FOOT_INDEX,0.3924,0.9508,-0.0456
4133,RIGHT_FOOT_INDEX,0.3136,0.9538,-0.0098
4134,NOSE,0.3604,0.2645,-0.2574
4134,LEFT_EYE_INNER,0.3672,0.2503,-0.2347
4134,LEFT_EYE,0.3711,0.2501,-0.2347
4134,LEFT_EYE_OUTER,0.3747,0.2499,-0.2347
4134,RIGHT_EYE_INNER,0.3553,0.2499,-0.2316
4134,RIGHT_EYE,0.351,0.2497,-0.2316
4134,RIGHT_EYE_OUTER,0.3468,0.2491,-0.2316
4134,LEFT_EAR,0.3801,0.2518,-0.086
4134,RIGHT_EAR,0.3436,0.2487,-0.0712
4134,MOUTH_LEFT,0.3672,0.2772,-0.2013
4134,MOUTH_RIGHT,0.3528,0.2761,-0.1974
4134,LEFT_SHOULDER,0.4132,0.3355,-0.0155
4134,RIGHT_SHOULDER,0.3136,0.3012,-0.0227
4134,LEFT_ELBOW,0.4345,0.4378,-0.2272
4134,RIGHT_ELBOW,0.2619,0.2304,-0.1971
4134,LEFT_WRIST,0.449,0.395,-0.5407
4134,RIGHT_WRIST,0.311,0.1599,-0.3285
4134,LEFT_PINKY,0.4549,0.3753,-0.6024
4134,RIGHT_PINKY,0.3237,0.1442,-0.3778
4134,LEFT_INDEX,0.4498,0.3636,-0.609
4134,RIGHT_INDEX,0.3298,0.1489,-0.3566
4134,LEFT_THUMB,0.4472,0.3707,-0.5542
4134,RIGHT_THUMB,0.3276,0.1575,-0.3288
4134,LEFT_HIP,0.3935,0.5599,-0.0055
4134,RIGHT_HIP,0.3284,0.5608,0.0057
4134,LEFT_KNEE,0.3926,0.7256,-0.0189
4134,RIGHT_KNEE,0.3285,0.7273,-0.0072
4134,LEFT_ANKLE,0.3906,0.8883,0.1363
4134,RIGHT_ANKLE,0.3308,0.8895,0.1616
4134,LEFT_HEEL,0.3859,0.9062,0.1417
4134,RIGHT_HEEL,0.3367,0.9087,0.1675
4134,LEFT_FOOT_INDEX,0.3922,0.9508,-0.0477
4134,RIGHT_FOOT_INDEX,0.3137,0.9538,-0.01
4135,NOSE,0.3604,0.2645,-0.2716
4135,LEFT_EYE_INNER,0.3667,0.2503,-0.2498
4135,LEFT_EYE,0.3705,0.25,-0.2498
4135,LEFT_EYE_OUTER,0.3741,0.2497,-0.2499
4135,RIGHT_EYE_INNER,0.3551,0.25,-0.2484
4135,RIGHT_EYE,0.3507,0.2498,-0.2484
4135,RIGHT_EYE_OUTER,0.3465,0.2494,-0.2484
4135,LEFT_EAR,0.3794,0.251,-0.0982
4135,RIGHT_EAR,0.343,0.2488,-0.0905
4135,MOUTH_LEFT,0.3671,0.2771,-0.2132
4135,MOUTH_RIGHT,0.3528,0.2761,-0.2115
4135,LEFT_SHOULDER,0.4129,0.3344,-0.0158
4135,RIGHT_SHOULDER,0.3133,0.3014,-0.0473
4135,LEFT_ELBOW,0.4342,0.4378,-0.2319
4135,RIGHT_ELBOW,0.2618,0.2309,-0.2343
4135,LEFT_WRIST,0.4506,0.3875,-0.5515
4135,RIGHT_WRIST,0.3154,0.1679,-0.3698
4135,LEFT_PINKY,0.4562,0.3704,-0.6113
4135,RIGHT_PINKY,0.3279,0.1517,-0.4183
4135,LEFT_INDEX,0.4512,0.3582,-0.6144
4135,RIGHT_INDEX,0.3331,0.157,-0.3963
4135,LEFT_THUMB,0.448,0.365,-0.5632
4135,RIGHT_THUMB,0.3307,0.1657,-0.3693
4135,LEFT_HIP,0.3933,0.5599,-0.0025
4135,RIGHT_HIP,0.328,0.5609,0.0026
4135,LEFT_KNEE,0.3926,0.727,-0.0199
4135,RIGHT_KNEE,0.3284,0.728,-0.0033
4135,LEFT_ANKLE,0.3904,0.8895,0.1344
4135,RIGHT_ANKLE,0.3308,0.8895,0.175
4135,LEFT_HEEL,0.3855,0.907,0.1397
4135,RIGHT_HEEL,0.3366,0.9086,0.182
4135,LEFT_FOOT_INDEX,0.3922,0.9516,-0.049
4135,RIGHT_FOOT_INDEX,0.3138,0.9543,0.0051
4136,NOSE,0.36,0.2647,-0.2767
4136,LEFT_EYE_INNER,0.3662,0.2503,-0.2559
4136,LEFT_EYE,0.3701,0.25,-0.2559
4136,LEFT_EYE_OUTER,0.3738,0.2497,-0.2559
4136,RIGHT_EYE_INNER,0.3545,0.2501,-0.2527
4136,RIGHT_EYE,0.3502,0.2499,-0.2527
4136,RIGHT_EYE_OUTER,0.346,0.2495,-0.2527
4136,LEFT_EAR,0.3793,0.251,-0.1092
4136,RIGHT_EAR,0.3428,0.249,-0.0939
4136,MOUTH_LEFT,0.3666,0.2771,-0.2202
4136,MOUTH_RIGHT,0.3526,0.2762,-0.2164
4136,LEFT_SHOULDER,0.4127,0.3342,-0.033
4136,RIGHT_SHOULDER,0.3131,0.3018,-0.0426
4136,LEFT_ELBOW,0.4334,0.4387,-0.2465
4136,RIGHT_ELBOW,0.2618,0.2303,-0.1985
4136,LEFT_WRIST,0.4506,0.3884,-0.5666
4136,RIGHT_WRIST,0.3182,0.1747,-0.3014
4136,LEFT_PINKY,0.4565,0.372,-0.626
4136,RIGHT_PINKY,0.3321,0.1607,-0.3459
4136,LEFT_INDEX,0.4517,0.3594,-0.6326
4136,RIGHT_INDEX,0.3364,0.167,-0.3254
4136,LEFT_THUMB,0.448,0.3661,-0.5794
4136,RIGHT_THUMB,0.3336,0.1762,-0.3013
4136,LEFT_HIP,0.393,0.5601,-0.0026
4136,RIGHT_HIP,0.3277,0.5611,0.0027
4136,LEFT_KNEE,0.3926,0.7281,-0.021
4136,RIGHT_KNEE,0.3282,0.7289,0.007
4136,LEFT_ANKLE,0.3903,0.8902,0.1344
4136,RIGHT_ANKLE,0.3308,0.8895,0.1962
4136,LEFT_HEEL,0.3851,0.9074,0.1399
4136,RIGHT_HEEL,0.3365,0.9084,0.2046
4136,LEFT_FOOT_INDEX,0.3922,0.9531,-0.0484
4136,RIGHT_FOOT_INDEX,0.3139,0.9552,0.0297
4137,NOSE,0.3594,0.2651,-0.2757
4137,LEFT_EYE_INNER,0.3657,0.2504,-0.2565
4137,LEFT_EYE,0.3697,0.2501,-0.2566
4137,LEFT_EYE_OUTER,0.3735,0.2498,-0.2566
4137,RIGHT_EYE_INNER,0.3538,0.2502,-0.251
4137,RIGHT_EYE,0.3495,0.25,-0.251
4137,RIGHT_EYE_OUTER,0.3452,0.2495,-0.251
4137,LEFT_EAR,0.3793,0.2511,-0.1143
4137,RIGHT_EAR,0.3427,0.2491,-0.0881
4137,MOUTH_LEFT,0.366,0.2774,-0.2205
4137,MOUTH_RIGHT,0.3522,0.2766,-0.2136
4137,LEFT_SHOULDER,0.4127,0.3342,-0.0362
4137,RIGHT_SHOULDER,0.3131,0.302,-0.0325
4137,LEFT_ELBOW,0.4326,0.4435,-0.2389
4137,RIGHT_ELBOW,0.2618,0.2285,-0.1723
4137,LEFT_WRIST,0.4505,0.3898,-0.5526
4137,RIGHT_WRIST,0.3222,0.1795,-0.2529
4137,LEFT_PINKY,0.4571,0.3755,-0.6104
4137,RIGHT_PINKY,0.3367,0.1692,-0.29
4137,LEFT_INDEX,0.4534,0.3618,-0.6193
4137,RIGHT_INDEX,0.3409,0.1743,-0.2668
4137,LEFT_THUMB,0.4484,0.3673,-0.5658
4137,RIGHT_THUMB,0.3376,0.183,-0.2505
4137,LEFT_HIP,0.3927,0.5601,-0.0028
4137,RIGHT_HIP,0.3275,0.5612,0.0029
4137,LEFT_KNEE,0.3924,0.729,-0.0294
4137,RIGHT_KNEE,0.3277,0.7297,0.0129
4137,LEFT_ANKLE,0.39,0.8904,0.1346
4137,RIGHT_ANKLE,0.3307,0.8889,0.2178
4137,LEFT_HEEL,0.3846,0.9074,0.1411
4137,RIGHT_HEEL,0.3365,0.9072,0.2281
4137,LEFT_FOOT_INDEX,0.3919,0.9537,-0.0482
4137,RIGHT_FOOT_INDEX,0.3139,0.9552,0.0531
4138,NOSE,0.3586,0.2654,-0.286
4138,LEFT_EYE_INNER,0.3647,0.2505,-0.2683
4138,LEFT_EYE,0.3687,0.2502,-0.2683
4138,LEFT_EYE_OUTER,0.3726,0.2498,-0.2683
4138,RIGHT_EYE_INNER,0.3528,0.2503,-0.2635
4138,RIGHT_EYE,0.3485,0.25,-0.2634
4138,RIGHT_EYE_OUTER,0.3444,0.2495,-0.2635
4138,LEFT_EAR,0.3789,0.2511,-0.1228
4138,RIGHT_EAR,0.3424,0.2491,-0.0999
4138,MOUTH_LEFT,0.3652,0.2775,-0.2287
4138,MOUTH_RIGHT,0.3516,0.2769,-0.2227
4138,LEFT_SHOULDER,0.4127,0.3331,-0.0357
4138,RIGHT_SHOULDER,0.3131,0.3019,-0.0392
4138,LEFT_ELBOW,0.4339,0.4397,-0.2426
4138,RIGHT_ELBOW,0.2621,0.2254,-0.1657
4138,LEFT_WRIST,0.452,0.3899,-0.568
4138,RIGHT_WRIST,0.3246,0.1876,-0.2382
4138,LEFT_PINKY,0.4592,0.3759,-0.6273
4138,RIGHT_PINKY,0.3388,0.1786,-0.2741
4138,LEFT_INDEX,0.4559,0.3621,-0.6355
4138,RIGHT_INDEX,0.3421,0.1829,-0.2544
4138,LEFT_THUMB,0.4505,0.3678,-0.581
4138,RIGHT_THUMB,0.3385,0.1913,-0.2368
4138,LEFT_HIP,0.3925,0.5601,-0.0029
4138,RIGHT_HIP,0.3275,0.5612,0.003
4138,LEFT_KNEE,0.3923,0.7297,-0.0242
4138,RIGHT_KNEE,0.3275,0.73,0.0101
4138,LEFT_ANKLE,0.3898,0.8904,0.1479
4138,RIGHT_ANKLE,0.3306,0.8888,0.2043
4138,LEFT_HEEL,0.3842,0.9074,0.1558
4138,RIGHT_HEEL,0.3364,0.9069,0.2135
4138,LEFT_FOOT_INDEX,0.3917,0.9537,-0.0296
4138,RIGHT_FOOT_INDEX,0.3139,0.9551,0.0373
4139,NOSE,0.3578,0.2655,-0.2896
4139,LEFT_EYE_INNER,0.364,0.2505,-0.2715
4139,LEFT_EYE,0.368,0.2502,-0.2715
4139,LEFT_EYE_OUTER,0.3719,0.2499,-0.2715
4139,RIGHT_EYE_INNER,0.352,0.2503,-0.2681
4139,RIGHT_EYE,0.3478,0.25,-0.2681
4139,RIGHT_EYE_OUTER,0.3438,0.2495,-0.2682
4139,LEFT_EAR,0.3785,0.2511,-0.1238
4139,RIGHT_EAR,0.3422,0.2491,-0.1077
4139,MOUTH_LEFT,0.3643,0.2776,-0.2313
4139,MOUTH_RIGHT,0.351,0.277,-0.2273
4139,LEFT_SHOULDER,0.4125,0.3327,-0.0346
4139,RIGHT_SHOULDER,0.3129,0.3016,-0.0484
4139,LEFT_ELBOW,0.4342,0.4348,-0.2334
4139,RIGHT_ELBOW,0.2623,0.2241,-0.1702
4139,LEFT_WRIST,0.4523,0.39,-0.5528
4139,RIGHT_WRIST,0.3284,0.1947,-0.2369
4139,LEFT_PINKY,0.4609,0.3767,-0.6116
4139,RIGHT_PINKY,0.3415,0.1872,-0.2737
4139,LEFT_INDEX,0.4568,0.3638,-0.6221
4139,RIGHT_INDEX,0.3445,0.1905,-0.2555
4139,LEFT_THUMB,0.4509,0.3689,-0.5668
4139,RIGHT_THUMB,0.3408,0.1982,-0.236
4139,LEFT_HIP,0.3923,0.56,-0.0028
4139,RIGHT_HIP,0.3275,0.5612,0.0029
4139,LEFT_KNEE,0.3923,0.7302,-0.0217
4139,RIGHT_KNEE,0.3274,0.7303,0.0156
4139,LEFT_ANKLE,0.3897,0.8904,0.1522
4139,RIGHT_ANKLE,0.3305,0.8887,0.2181
4139,LEFT_HEEL,0.3841,0.9074,0.1604
4139,RIGHT_HEEL,0.3362,0.9066,0.2285
4139,LEFT_FOOT_INDEX,0.3914,0.9538,-0.0238
4139,RIGHT_FOOT_INDEX,0.314,0.9549,0.0534
4140,NOSE,0.3576,0.2655,-0.2823
4140,LEFT_EYE_INNER,0.3638,0.2505,-0.2627
4140,LEFT_EYE,0.3678,0.2503,-0.2627
4140,LEFT_EYE_OUTER,0.3717,0.2499,-0.2627
4140,RIGHT_EYE_INNER,0.3518,0.2502,-0.2607
4140,RIGHT_EYE,0.3476,0.2497,-0.2607
4140,RIGHT_EYE_OUTER,0.3436,0.249,-0.2607
4140,LEFT_EAR,0.3783,0.2511,-0.114
4140,RIGHT_EAR,0.3421,0.249,-0.1042
4140,MOUTH_LEFT,0.364,0.2776,-0.2243
4140,MOUTH_RIGHT,0.3506,0.277,-0.2221
4140,LEFT_SHOULDER,0.4117,0.3312,-0.0325
4140,RIGHT_SHOULDER,0.3127,0.3016,-0.0494
4140,LEFT_ELBOW,0.4406,0.414,-0.2311
4140,RIGHT_ELBOW,0.2624,0.2236,-0.1799
4140,LEFT_WRIST,0.4523,0.3891,-0.5453
4140,RIGHT_WRIST,0.3301,0.2003,-0.2419
4140,LEFT_PINKY,0.4615,0.3801,-0.6045
4140,RIGHT_PINKY,0.3427,0.1931,-0.2769
4140,LEFT_INDEX,0.4565,0.3718,-0.6152
4140,RIGHT_INDEX,0.3458,0.1961,-0.2588
4140,LEFT_THUMB,0.4507,0.3726,-0.5594
4140,RIGHT_THUMB,0.3419,0.2041,-0.2407
4140,LEFT_HIP,0.3922,0.5598,-0.0028
4140,RIGHT_HIP,0.3275,0.5612,0.0029
